ID,Name,Style,EP
1470,Sempronius Appius,Staff,1.0
1471,Flavius Numerius,Karatejutsu,1.0
1471,Flavius Numerius,Aikijutsu,1.0
1471,Flavius Numerius,Polearm,3.3273759685381528
1471,Flavius Numerius,Great Weapon,1.0
1471,Flavius Numerius,Boxing,7.205802088851228
1471,Flavius Numerius,Thrown Blade,1.0
1471,Flavius Numerius,Kenjutsu,1.0
1471,Flavius Numerius,General,2.8601910392883978
1471,Flavius Numerius,Florentine,1.0
1471,Flavius Numerius,Naginata,1.0
1471,Flavius Numerius,Riding,1.0
1471,Flavius Numerius,Bow,4.6867921100602352
1471,Flavius Numerius,Chivalric,2.8840471026477661
1471,Flavius Numerius,Staff,1.0
1477,Laelius Tiberius,Karatejutsu,1.0
1477,Laelius Tiberius,Aikijutsu,1.0
1477,Laelius Tiberius,Polearm,3.7979978735025353
1477,Laelius Tiberius,Great Weapon,1.0
1477,Laelius Tiberius,Boxing,1.0
1477,Laelius Tiberius,Thrown Blade,1.0
1477,Laelius Tiberius,Kenjutsu,1.0
1477,Laelius Tiberius,General,3.5901560714097824
1477,Laelius Tiberius,Florentine,1.0
1477,Laelius Tiberius,Naginata,1.0
1477,Laelius Tiberius,Riding,1.0
1477,Laelius Tiberius,Bow,2.8045535189136128
1477,Laelius Tiberius,Chivalric,5.2084790503408724
1477,Laelius Tiberius,Staff,1.0
1474,Llew MacEamon,Karatejutsu,1.0
1474,Llew MacEamon,Aikijutsu,1.0
1474,Llew MacEamon,Polearm,9.8030297657453929
1474,Llew MacEamon,Great Weapon,1.0
1474,Llew MacEamon,Boxing,1.0
1474,Llew MacEamon,Thrown Blade,1.0
1474,Llew MacEamon,Kenjutsu,1.0
1474,Llew MacEamon,General,11.616801700582995
1474,Llew MacEamon,Florentine,1.0
1474,Llew MacEamon,Naginata,1.0
1474,Llew MacEamon,Riding,1.0
1474,Llew MacEamon,Bow,10.714603016189804
1474,Llew MacEamon,Chivalric,1.0
1474,Llew MacEamon,Staff,1.0
1475,Caedicius Manius,Karatejutsu,1.0
1475,Caedicius Manius,Aikijutsu,1.0
1475,Caedicius Manius,Polearm,6.3922315442649538
1475,Caedicius Manius,Great Weapon,1.0
1475,Caedicius Manius,Boxing,3.9795081628606286
1475,Caedicius Manius,Thrown Blade,1.0
1475,Caedicius Manius,Kenjutsu,1.0
1475,Caedicius Manius,General,5.8726083205463038
1475,Caedicius Manius,Florentine,1.0
1475,Caedicius Manius,Naginata,1.0
1475,Caedicius Manius,Riding,1.0
1475,Caedicius Manius,Bow,2.9717604419902259
1475,Caedicius Manius,Chivalric,3.5300865316717243
1475,Caedicius Manius,Staff,1.0
1573,Sicinius Aulus,Karatejutsu,1.0
1573,Sicinius Aulus,Aikijutsu,1.0
1573,Sicinius Aulus,Polearm,4.1412625141944766
1573,Sicinius Aulus,Great Weapon,1.0
1573,Sicinius Aulus,Boxing,1.0
1573,Sicinius Aulus,Thrown Blade,1.0
1573,Sicinius Aulus,Kenjutsu,1.0
1573,Sicinius Aulus,General,4.3124879744488851
1573,Sicinius Aulus,Florentine,1.0
1573,Sicinius Aulus,Naginata,1.0
1573,Sicinius Aulus,Riding,1.0
1573,Sicinius Aulus,Bow,6.2548742757197617
1573,Sicinius Aulus,Chivalric,3.521884803278696
1573,Sicinius Aulus,Staff,1.0
1572,Finan MacOilill,Karatejutsu,1.0
1572,Finan MacOilill,Aikijutsu,1.0
1572,Finan MacOilill,Polearm,1.5802721431660922
1572,Finan MacOilill,Great Weapon,1.0
1572,Finan MacOilill,Boxing,1.920866737511409
1572,Finan MacOilill,Thrown Blade,1.0
1572,Finan MacOilill,Kenjutsu,1.0
1572,Finan MacOilill,General,1.109943144352959
1572,Finan MacOilill,Florentine,1.0
1572,Finan MacOilill,Naginata,1.0
1572,Finan MacOilill,Riding,1.0
1572,Finan MacOilill,Bow,1.5805397625790087
1572,Finan MacOilill,Chivalric,1.5098108728107122
1572,Finan MacOilill,Staff,1.0
1478,Albius Servius,Karatejutsu,1.0
1478,Albius Servius,Aikijutsu,1.0
1478,Albius Servius,Polearm,4.3841620782989272
1478,Albius Servius,Great Weapon,1.0
1478,Albius Servius,Boxing,3.8611140461569549
1478,Albius Servius,Thrown Blade,1.0
1478,Albius Servius,Kenjutsu,1.0
1478,Albius Servius,General,3.8794455884966075
1478,Albius Servius,Florentine,1.0
1478,Albius Servius,Naginata,1.0
1478,Albius Servius,Riding,1.0
1478,Albius Servius,Bow,5.9881385985815747
1478,Albius Servius,Chivalric,5.8487892631514313
1478,Albius Servius,Staff,1.0
1479,Rhydderch MacTuathal,Karatejutsu,1.0
1479,Rhydderch MacTuathal,Aikijutsu,1.0
1479,Rhydderch MacTuathal,Polearm,5.7250851858052165
1479,Rhydderch MacTuathal,Great Weapon,1.0
1479,Rhydderch MacTuathal,Boxing,2.7732757364913989
1479,Rhydderch MacTuathal,Thrown Blade,1.0
1479,Rhydderch MacTuathal,Kenjutsu,1.0
1479,Rhydderch MacTuathal,General,1.848905435574042
1479,Rhydderch MacTuathal,Florentine,1.0
1479,Rhydderch MacTuathal,Naginata,1.0
1479,Rhydderch MacTuathal,Riding,1.0
1479,Rhydderch MacTuathal,Bow,4.0679389879783994
1479,Rhydderch MacTuathal,Chivalric,6.4346414139199766
1479,Rhydderch MacTuathal,Staff,1.0
1577,Minius Publius,Karatejutsu,1.0
1577,Minius Publius,Aikijutsu,1.0
1577,Minius Publius,Polearm,1.0649718163988946
1577,Minius Publius,Great Weapon,1.0
1577,Minius Publius,Boxing,2.7420684558853567
1577,Minius Publius,Thrown Blade,1.0
1577,Minius Publius,Kenjutsu,1.0
1577,Minius Publius,General,1.6887949947132239
1577,Minius Publius,Florentine,1.0
1577,Minius Publius,Naginata,1.0
1577,Minius Publius,Riding,1.0
1577,Minius Publius,Bow,2.3879216240219647
1577,Minius Publius,Chivalric,3.1495238318765417
1577,Minius Publius,Staff,1.0
1576,Bartley MacOileabhear,Karatejutsu,1.0
1576,Bartley MacOileabhear,Aikijutsu,1.0
1576,Bartley MacOileabhear,Polearm,3.8237509659477866
1576,Bartley MacOileabhear,Great Weapon,1.0
1576,Bartley MacOileabhear,Boxing,1.0
1576,Bartley MacOileabhear,Thrown Blade,1.0
1576,Bartley MacOileabhear,Kenjutsu,1.0
1576,Bartley MacOileabhear,General,3.1442482763401656
1576,Bartley MacOileabhear,Florentine,1.0
1576,Bartley MacOileabhear,Naginata,1.0
1576,Bartley MacOileabhear,Riding,1.0
1576,Bartley MacOileabhear,Bow,3.6153575298007579
1576,Bartley MacOileabhear,Chivalric,4.17660851763815
1576,Bartley MacOileabhear,Staff,1.0
1575,Delaney MacIdwal,Karatejutsu,1.0
1575,Delaney MacIdwal,Aikijutsu,1.0
1575,Delaney MacIdwal,Polearm,1.5823102327023109
1575,Delaney MacIdwal,Great Weapon,1.0
1575,Delaney MacIdwal,Boxing,2.7965347732268304
1575,Delaney MacIdwal,Thrown Blade,1.0
1575,Delaney MacIdwal,Kenjutsu,1.0
1575,Delaney MacIdwal,General,4.9432524425776698
1575,Delaney MacIdwal,Florentine,1.0
1575,Delaney MacIdwal,Naginata,1.0
1575,Delaney MacIdwal,Riding,1.0
1575,Delaney MacIdwal,Bow,2.1246106152752464
1575,Delaney MacIdwal,Chivalric,2.5675060889174763
1575,Delaney MacIdwal,Staff,1.0
1574,Cassius Lucrio,Karatejutsu,1.0
1574,Cassius Lucrio,Aikijutsu,1.0
1574,Cassius Lucrio,Polearm,5.3063898861058671
1574,Cassius Lucrio,Great Weapon,1.0
1574,Cassius Lucrio,Boxing,3.2760813856145754
1574,Cassius Lucrio,Thrown Blade,1.0
1574,Cassius Lucrio,Kenjutsu,1.0
1574,Cassius Lucrio,General,3.3173632950243879
1574,Cassius Lucrio,Florentine,1.0
1574,Cassius Lucrio,Naginata,1.0
1574,Cassius Lucrio,Riding,1.0
1574,Cassius Lucrio,Bow,4.2142989209881838
1574,Cassius Lucrio,Chivalric,2.5960352351555458
1574,Cassius Lucrio,Staff,1.0
1304,Furius Aulus,Karatejutsu,1.0
1304,Furius Aulus,Aikijutsu,1.0
1304,Furius Aulus,Polearm,3.6106023881016323
1304,Furius Aulus,Great Weapon,1.0
1304,Furius Aulus,Boxing,3.0306504493930055
1304,Furius Aulus,Thrown Blade,1.0
1304,Furius Aulus,Kenjutsu,1.0
1304,Furius Aulus,General,4.6707833270414234
1304,Furius Aulus,Florentine,1.0
1304,Furius Aulus,Naginata,1.0
1304,Furius Aulus,Riding,1.0
1304,Furius Aulus,Bow,3.3277311742076319
1304,Furius Aulus,Chivalric,2.3989165538003099
1304,Furius Aulus,Staff,1.0
1305,Rufius Sextus,Karatejutsu,1.0
1305,Rufius Sextus,Aikijutsu,1.0
1305,Rufius Sextus,Polearm,3.4330146410353684
1305,Rufius Sextus,Great Weapon,1.0
1305,Rufius Sextus,Boxing,7.8747694529150767
1305,Rufius Sextus,Thrown Blade,1.0
1305,Rufius Sextus,Kenjutsu,1.0
1305,Rufius Sextus,General,7.9648982510412116
1305,Rufius Sextus,Florentine,1.0
1305,Rufius Sextus,Naginata,1.0
1305,Rufius Sextus,Riding,1.0
1305,Rufius Sextus,Bow,2.2674938618090863
1305,Rufius Sextus,Chivalric,3.4334575019759135
1305,Rufius Sextus,Staff,1.0
1306,Sulpicius Celer,Karatejutsu,1.0
1306,Sulpicius Celer,Aikijutsu,1.0
1306,Sulpicius Celer,Polearm,2.7386253782136425
1306,Sulpicius Celer,Great Weapon,1.0
1306,Sulpicius Celer,Boxing,3.2993158238216096
1306,Sulpicius Celer,Thrown Blade,1.0
1306,Sulpicius Celer,Kenjutsu,1.0
1306,Sulpicius Celer,General,3.2025935961664262
1306,Sulpicius Celer,Florentine,1.0
1306,Sulpicius Celer,Naginata,1.0
1306,Sulpicius Celer,Riding,1.0
1306,Sulpicius Celer,Bow,3.8069509253404834
1306,Sulpicius Celer,Chivalric,1.1777519973611212
1306,Sulpicius Celer,Staff,1.0
1307,Banier MacReamann,Karatejutsu,1.0
1307,Banier MacReamann,Aikijutsu,1.0
1307,Banier MacReamann,Polearm,6.0624543564556053
1307,Banier MacReamann,Great Weapon,1.0
1307,Banier MacReamann,Boxing,1.0
1307,Banier MacReamann,Thrown Blade,1.0
1307,Banier MacReamann,Kenjutsu,1.0
1307,Banier MacReamann,General,9.0826031146736987
1307,Banier MacReamann,Florentine,1.0
1307,Banier MacReamann,Naginata,1.0
1307,Banier MacReamann,Riding,1.0
1307,Banier MacReamann,Bow,5.4695311837053309
1307,Banier MacReamann,Chivalric,10.845384223760755
1307,Banier MacReamann,Staff,1.0
1300,Atilius Caecilius,Karatejutsu,1.0
1300,Atilius Caecilius,Aikijutsu,1.0
1300,Atilius Caecilius,Polearm,1.7341676620986477
1300,Atilius Caecilius,Great Weapon,1.0
1300,Atilius Caecilius,Boxing,4.0854327350062078
1300,Atilius Caecilius,Thrown Blade,1.0
1300,Atilius Caecilius,Kenjutsu,1.0
1300,Atilius Caecilius,General,2.1372750885215277
1300,Atilius Caecilius,Florentine,1.0
1300,Atilius Caecilius,Naginata,1.0
1300,Atilius Caecilius,Riding,1.0
1300,Atilius Caecilius,Bow,3.8230391863288147
1300,Atilius Caecilius,Chivalric,4.9308506824349685
1300,Atilius Caecilius,Staff,1.0
1301,Lance MacGordon,Karatejutsu,1.0
1301,Lance MacGordon,Aikijutsu,1.0
1301,Lance MacGordon,Polearm,2.4636237878127076
1301,Lance MacGordon,Great Weapon,1.0
1301,Lance MacGordon,Boxing,7.3919985871481551
1301,Lance MacGordon,Thrown Blade,1.0
1301,Lance MacGordon,Kenjutsu,1.0
1301,Lance MacGordon,General,17.058866038828384
1301,Lance MacGordon,Florentine,1.0
1301,Lance MacGordon,Naginata,1.0
1301,Lance MacGordon,Riding,1.0
1301,Lance MacGordon,Bow,5.7864193451612067
1301,Lance MacGordon,Chivalric,6.802715674759173
1301,Lance MacGordon,Staff,1.0
1302,Villius Sextus,Karatejutsu,1.0
1302,Villius Sextus,Aikijutsu,1.0
1302,Villius Sextus,Polearm,3.0513764747692775
1302,Villius Sextus,Great Weapon,1.0
1302,Villius Sextus,Boxing,5.9265331318927927
1302,Villius Sextus,Thrown Blade,1.0
1302,Villius Sextus,Kenjutsu,1.0
1302,Villius Sextus,General,2.4395394148004623
1302,Villius Sextus,Florentine,1.0
1302,Villius Sextus,Naginata,1.0
1302,Villius Sextus,Riding,1.0
1302,Villius Sextus,Bow,3.3093615111128933
1302,Villius Sextus,Chivalric,6.1198481083594167
1302,Villius Sextus,Staff,1.0
1303,Herennius Decimus,Karatejutsu,1.0
1303,Herennius Decimus,Aikijutsu,1.0
1303,Herennius Decimus,Polearm,3.7595571938774728
1303,Herennius Decimus,Great Weapon,1.0
1303,Herennius Decimus,Boxing,4.4497650727186393
1303,Herennius Decimus,Thrown Blade,1.0
1303,Herennius Decimus,Kenjutsu,1.0
1303,Herennius Decimus,General,3.7517111311567488
1303,Herennius Decimus,Florentine,1.0
1303,Herennius Decimus,Naginata,1.0
1303,Herennius Decimus,Riding,1.0
1303,Herennius Decimus,Bow,2.7439857095275126
1303,Herennius Decimus,Chivalric,4.6531645252339535
1303,Herennius Decimus,Staff,1.0
1497,Ulpius Gnaeus,Karatejutsu,1.0
1497,Ulpius Gnaeus,Aikijutsu,1.0
1497,Ulpius Gnaeus,Polearm,8.5601619603484416
1497,Ulpius Gnaeus,Great Weapon,1.0
1497,Ulpius Gnaeus,Boxing,1.0
1497,Ulpius Gnaeus,Thrown Blade,1.0
1497,Ulpius Gnaeus,Kenjutsu,1.0
1497,Ulpius Gnaeus,General,1.7421278540567484
1497,Ulpius Gnaeus,Florentine,1.0
1497,Ulpius Gnaeus,Naginata,1.0
1497,Ulpius Gnaeus,Riding,1.0
1497,Ulpius Gnaeus,Bow,4.5348806126042742
1497,Ulpius Gnaeus,Chivalric,9.1061663601307448
1497,Ulpius Gnaeus,Staff,1.0
1308,Vibius Gaius,Karatejutsu,1.0
1308,Vibius Gaius,Aikijutsu,1.0
1308,Vibius Gaius,Polearm,12.309353051473163
1308,Vibius Gaius,Great Weapon,1.0
1308,Vibius Gaius,Boxing,1.0
1308,Vibius Gaius,Thrown Blade,1.0
1308,Vibius Gaius,Kenjutsu,1.0
1308,Vibius Gaius,General,8.0694500931605013
1308,Vibius Gaius,Florentine,1.0
1308,Vibius Gaius,Naginata,1.0
1308,Vibius Gaius,Riding,1.0
1308,Vibius Gaius,Bow,4.6929767745404121
1308,Vibius Gaius,Chivalric,15.898574014703426
1308,Vibius Gaius,Staff,1.0
1309,Gellius Appius,Karatejutsu,1.0
1309,Gellius Appius,Aikijutsu,1.0
1309,Gellius Appius,Polearm,1.2538528699899141
1309,Gellius Appius,Great Weapon,1.0
1309,Gellius Appius,Boxing,1.087843799039645
1309,Gellius Appius,Thrown Blade,1.0
1309,Gellius Appius,Kenjutsu,1.0
1309,Gellius Appius,General,2.7092181022250248
1309,Gellius Appius,Florentine,1.0
1309,Gellius Appius,Naginata,1.0
1309,Gellius Appius,Riding,1.0
1309,Gellius Appius,Bow,4.8528407225871799
1309,Gellius Appius,Chivalric,2.2919197731294689
1309,Gellius Appius,Staff,1.0
1371,Papirius Vibius,Karatejutsu,1.0
1371,Papirius Vibius,Aikijutsu,1.0
1371,Papirius Vibius,Polearm,2.3689779667185471
1371,Papirius Vibius,Great Weapon,1.0
1371,Papirius Vibius,Boxing,1.5718937475084278
1371,Papirius Vibius,Thrown Blade,1.0
1371,Papirius Vibius,Kenjutsu,1.0
1371,Papirius Vibius,General,6.1268027779704557
1371,Papirius Vibius,Florentine,1.0
1371,Papirius Vibius,Naginata,1.0
1371,Papirius Vibius,Riding,1.0
1371,Papirius Vibius,Bow,1.2614254929644204
1371,Papirius Vibius,Chivalric,3.7005398158559659
1371,Papirius Vibius,Staff,1.0
1370,Anneius Manius,Karatejutsu,1.0
1370,Anneius Manius,Aikijutsu,1.0
1370,Anneius Manius,Polearm,2.7125998835698062
1370,Anneius Manius,Great Weapon,1.0
1370,Anneius Manius,Boxing,14.278612651424593
1370,Anneius Manius,Thrown Blade,1.0
1370,Anneius Manius,Kenjutsu,1.0
1370,Anneius Manius,General,6.333721183202667
1370,Anneius Manius,Florentine,1.0
1370,Anneius Manius,Naginata,1.0
1370,Anneius Manius,Riding,1.0
1370,Anneius Manius,Bow,7.5400494043521551
1370,Anneius Manius,Chivalric,7.6099588177387032
1370,Anneius Manius,Staff,1.0
1373,Gratius Gromio,Karatejutsu,1.0
1373,Gratius Gromio,Aikijutsu,1.0
1373,Gratius Gromio,Polearm,2.5053447176670955
1373,Gratius Gromio,Great Weapon,1.0
1373,Gratius Gromio,Boxing,6.2226290158167572
1373,Gratius Gromio,Thrown Blade,1.0
1373,Gratius Gromio,Kenjutsu,1.0
1373,Gratius Gromio,General,8.5850886007855642
1373,Gratius Gromio,Florentine,1.0
1373,Gratius Gromio,Naginata,1.0
1373,Gratius Gromio,Riding,1.0
1373,Gratius Gromio,Bow,9.0351200615073601
1373,Gratius Gromio,Chivalric,5.8175944309954639
1373,Gratius Gromio,Staff,1.0
1372,Sentius Decimus,Karatejutsu,1.0
1372,Sentius Decimus,Aikijutsu,1.0
1372,Sentius Decimus,Polearm,2.0935935003233075
1372,Sentius Decimus,Great Weapon,1.0
1372,Sentius Decimus,Boxing,2.3068491160544564
1372,Sentius Decimus,Thrown Blade,1.0
1372,Sentius Decimus,Kenjutsu,1.0
1372,Sentius Decimus,General,3.655395980424978
1372,Sentius Decimus,Florentine,1.0
1372,Sentius Decimus,Naginata,1.0
1372,Sentius Decimus,Riding,1.0
1372,Sentius Decimus,Bow,2.7815022764345394
1372,Sentius Decimus,Chivalric,3.4418453489278473
1372,Sentius Decimus,Staff,1.0
1375,Servilius Gnaeus,Karatejutsu,1.0
1375,Servilius Gnaeus,Aikijutsu,1.0
1375,Servilius Gnaeus,Polearm,1.8881175603439302
1375,Servilius Gnaeus,Great Weapon,1.0
1375,Servilius Gnaeus,Boxing,2.0860268105599022
1375,Servilius Gnaeus,Thrown Blade,1.0
1375,Servilius Gnaeus,Kenjutsu,1.0
1375,Servilius Gnaeus,General,2.401821701415062
1375,Servilius Gnaeus,Florentine,1.0
1375,Servilius Gnaeus,Naginata,1.0
1375,Servilius Gnaeus,Riding,1.0
1375,Servilius Gnaeus,Bow,1.3456751951696733
1375,Servilius Gnaeus,Chivalric,1.9651287377296212
1375,Servilius Gnaeus,Staff,1.0
1377,Geminius Quintus,Karatejutsu,1.0
1377,Geminius Quintus,Aikijutsu,1.0
1377,Geminius Quintus,Polearm,3.2998364564069176
1377,Geminius Quintus,Great Weapon,1.0
1377,Geminius Quintus,Boxing,1.0
1377,Geminius Quintus,Thrown Blade,1.0
1377,Geminius Quintus,Kenjutsu,1.0
1377,Geminius Quintus,General,1.9087356714871413
1377,Geminius Quintus,Florentine,1.0
1377,Geminius Quintus,Naginata,1.0
1377,Geminius Quintus,Riding,1.0
1377,Geminius Quintus,Bow,4.2524333575323148
1377,Geminius Quintus,Chivalric,1.0
1377,Geminius Quintus,Staff,1.0
1376,Memmius Manius,Karatejutsu,1.0
1376,Memmius Manius,Aikijutsu,1.0
1376,Memmius Manius,Polearm,3.6496696473754739
1376,Memmius Manius,Great Weapon,1.0
1376,Memmius Manius,Boxing,7.8194892161394867
1376,Memmius Manius,Thrown Blade,1.0
1376,Memmius Manius,Kenjutsu,1.0
1376,Memmius Manius,General,3.4766546272674637
1376,Memmius Manius,Florentine,1.0
1376,Memmius Manius,Naginata,1.0
1376,Memmius Manius,Riding,1.0
1376,Memmius Manius,Bow,6.3795314959552476
1376,Memmius Manius,Chivalric,3.1401039183056576
1376,Memmius Manius,Staff,1.0
1379,Sergius Pantagathus,Karatejutsu,1.0
1379,Sergius Pantagathus,Aikijutsu,1.0
1379,Sergius Pantagathus,Polearm,3.0763968360208032
1379,Sergius Pantagathus,Great Weapon,1.0
1379,Sergius Pantagathus,Boxing,1.0
1379,Sergius Pantagathus,Thrown Blade,1.0
1379,Sergius Pantagathus,Kenjutsu,1.0
1379,Sergius Pantagathus,General,2.6893459816345011
1379,Sergius Pantagathus,Florentine,1.0
1379,Sergius Pantagathus,Naginata,1.0
1379,Sergius Pantagathus,Riding,1.0
1379,Sergius Pantagathus,Bow,5.5261673676603396
1379,Sergius Pantagathus,Chivalric,8.6899888446461944
1379,Sergius Pantagathus,Staff,1.0
1378,Petronius Gnaeus,Karatejutsu,1.0
1378,Petronius Gnaeus,Aikijutsu,1.0
1378,Petronius Gnaeus,Polearm,1.9642677549619416
1378,Petronius Gnaeus,Great Weapon,1.0
1378,Petronius Gnaeus,Boxing,2.7148210461091158
1378,Petronius Gnaeus,Thrown Blade,1.0
1378,Petronius Gnaeus,Kenjutsu,1.0
1378,Petronius Gnaeus,General,4.8432713495948567
1378,Petronius Gnaeus,Florentine,1.0
1378,Petronius Gnaeus,Naginata,1.0
1378,Petronius Gnaeus,Riding,1.0
1378,Petronius Gnaeus,Bow,2.6143969914353318
1378,Petronius Gnaeus,Chivalric,4.4972687351977294
1378,Petronius Gnaeus,Staff,1.0
1346,Floyd MacBarry,Karatejutsu,1.0
1346,Floyd MacBarry,Aikijutsu,1.0
1346,Floyd MacBarry,Polearm,5.1410606392494511
1346,Floyd MacBarry,Great Weapon,1.0
1346,Floyd MacBarry,Boxing,1.0
1346,Floyd MacBarry,Thrown Blade,1.0
1346,Floyd MacBarry,Kenjutsu,1.0
1346,Floyd MacBarry,General,10.295203700261732
1346,Floyd MacBarry,Florentine,1.0
1346,Floyd MacBarry,Naginata,1.0
1346,Floyd MacBarry,Riding,1.0
1346,Floyd MacBarry,Bow,5.3636430200363527
1346,Floyd MacBarry,Chivalric,7.5825572044484035
1346,Floyd MacBarry,Staff,1.0
1347,Gellius Gaius,Karatejutsu,1.0
1347,Gellius Gaius,Aikijutsu,1.0
1347,Gellius Gaius,Polearm,1.833869899707389
1347,Gellius Gaius,Great Weapon,1.0
1347,Gellius Gaius,Boxing,3.0286757173085457
1347,Gellius Gaius,Thrown Blade,1.0
1347,Gellius Gaius,Kenjutsu,1.0
1347,Gellius Gaius,General,1.3946651123606122
1347,Gellius Gaius,Florentine,1.0
1347,Gellius Gaius,Naginata,1.0
1347,Gellius Gaius,Riding,1.0
1347,Gellius Gaius,Bow,2.5358108802679684
1347,Gellius Gaius,Chivalric,4.2576026719316484
1347,Gellius Gaius,Staff,1.0
1176,Cornelius Caecilius,Karatejutsu,1.0
1176,Cornelius Caecilius,Aikijutsu,1.0
1176,Cornelius Caecilius,Polearm,69.127146824198007
1176,Cornelius Caecilius,Great Weapon,1.0
1176,Cornelius Caecilius,Boxing,68.230653584303113
1176,Cornelius Caecilius,Thrown Blade,1.0
1176,Cornelius Caecilius,Kenjutsu,1.0
1176,Cornelius Caecilius,General,26.095021952537149
1176,Cornelius Caecilius,Florentine,1.0
1176,Cornelius Caecilius,Naginata,1.0
1176,Cornelius Caecilius,Riding,1.0
1176,Cornelius Caecilius,Bow,121.01517510063984
1176,Cornelius Caecilius,Chivalric,1.0
1176,Cornelius Caecilius,Staff,1.0
1483,Calidius Celer,Karatejutsu,1.0
1483,Calidius Celer,Aikijutsu,1.0
1483,Calidius Celer,Polearm,17.2315878453749
1483,Calidius Celer,Great Weapon,1.0
1483,Calidius Celer,Boxing,1.0
1483,Calidius Celer,Thrown Blade,1.0
1483,Calidius Celer,Kenjutsu,1.0
1483,Calidius Celer,General,8.3984659464071676
1483,Calidius Celer,Florentine,1.0
1483,Calidius Celer,Naginata,1.0
1483,Calidius Celer,Riding,1.0
1483,Calidius Celer,Bow,4.7757524192286116
1483,Calidius Celer,Chivalric,1.0
1483,Calidius Celer,Staff,1.0
1482,Carey MacCorey,Karatejutsu,1.0
1482,Carey MacCorey,Aikijutsu,1.0
1482,Carey MacCorey,Polearm,6.3604705904685721
1482,Carey MacCorey,Great Weapon,1.0
1482,Carey MacCorey,Boxing,1.0
1482,Carey MacCorey,Thrown Blade,1.0
1482,Carey MacCorey,Kenjutsu,1.0
1482,Carey MacCorey,General,5.8067207696118519
1482,Carey MacCorey,Florentine,1.0
1482,Carey MacCorey,Naginata,1.0
1482,Carey MacCorey,Riding,1.0
1482,Carey MacCorey,Bow,3.1013085004205081
1482,Carey MacCorey,Chivalric,4.7816584374631752
1482,Carey MacCorey,Staff,1.0
1481,Sicinius Celer,Karatejutsu,1.0
1481,Sicinius Celer,Aikijutsu,1.0
1481,Sicinius Celer,Polearm,2.4311550598832063
1481,Sicinius Celer,Great Weapon,1.0
1481,Sicinius Celer,Boxing,3.572413928894326
1481,Sicinius Celer,Thrown Blade,1.0
1481,Sicinius Celer,Kenjutsu,1.0
1481,Sicinius Celer,General,6.7368411114509472
1481,Sicinius Celer,Florentine,1.0
1481,Sicinius Celer,Naginata,1.0
1481,Sicinius Celer,Riding,1.0
1481,Sicinius Celer,Bow,1.4081584824326092
1481,Sicinius Celer,Chivalric,2.0744828995853544
1481,Sicinius Celer,Staff,1.0
1480,Tarquitius Manius,Karatejutsu,1.0
1480,Tarquitius Manius,Aikijutsu,1.0
1480,Tarquitius Manius,Polearm,2.4226364670713711
1480,Tarquitius Manius,Great Weapon,1.0
1480,Tarquitius Manius,Boxing,1.0
1480,Tarquitius Manius,Thrown Blade,1.0
1480,Tarquitius Manius,Kenjutsu,1.0
1480,Tarquitius Manius,General,1.8396490800320944
1480,Tarquitius Manius,Florentine,1.0
1480,Tarquitius Manius,Naginata,1.0
1480,Tarquitius Manius,Riding,1.0
1480,Tarquitius Manius,Bow,2.1700052832985843
1480,Tarquitius Manius,Chivalric,4.0330992159752181
1480,Tarquitius Manius,Staff,1.0
1487,Meilyr MacLanval,Karatejutsu,1.0
1487,Meilyr MacLanval,Aikijutsu,1.0
1487,Meilyr MacLanval,Polearm,4.8563051562958881
1487,Meilyr MacLanval,Great Weapon,1.0
1487,Meilyr MacLanval,Boxing,5.2546965328689721
1487,Meilyr MacLanval,Thrown Blade,1.0
1487,Meilyr MacLanval,Kenjutsu,1.0
1487,Meilyr MacLanval,General,8.3144077510114371
1487,Meilyr MacLanval,Florentine,1.0
1487,Meilyr MacLanval,Naginata,1.0
1487,Meilyr MacLanval,Riding,1.0
1487,Meilyr MacLanval,Bow,14.562289108122414
1487,Meilyr MacLanval,Chivalric,9.5021520014993115
1487,Meilyr MacLanval,Staff,1.0
1485,Cassius Gaius,Karatejutsu,1.0
1485,Cassius Gaius,Aikijutsu,1.0
1485,Cassius Gaius,Polearm,1.7164149992092275
1485,Cassius Gaius,Great Weapon,1.0
1485,Cassius Gaius,Boxing,2.2710144411476945
1485,Cassius Gaius,Thrown Blade,1.0
1485,Cassius Gaius,Kenjutsu,1.0
1485,Cassius Gaius,General,6.3112433588153181
1485,Cassius Gaius,Florentine,1.0
1485,Cassius Gaius,Naginata,1.0
1485,Cassius Gaius,Riding,1.0
1485,Cassius Gaius,Bow,1.6684656355309753
1485,Cassius Gaius,Chivalric,2.127005411865424
1485,Cassius Gaius,Staff,1.0
1484,Rutilius Celer,Karatejutsu,1.0
1484,Rutilius Celer,Aikijutsu,1.0
1484,Rutilius Celer,Polearm,1.8487097980893656
1484,Rutilius Celer,Great Weapon,1.0
1484,Rutilius Celer,Boxing,1.0
1484,Rutilius Celer,Thrown Blade,1.0
1484,Rutilius Celer,Kenjutsu,1.0
1484,Rutilius Celer,General,2.7708496575824491
1484,Rutilius Celer,Florentine,1.0
1484,Rutilius Celer,Naginata,1.0
1484,Rutilius Celer,Riding,1.0
1484,Rutilius Celer,Bow,1.2706042141449789
1484,Rutilius Celer,Chivalric,3.8976263944539724
1484,Rutilius Celer,Staff,1.0
1489,Rhydwyn MacFinlay,Karatejutsu,1.0
